Ratio.H.M.TotProt.R1.LOG2	Ratio.H.M.TotProt.R2.LOG2	Ratio.H.M.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.E.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-1.56260001659393	-1.5385000705719	-1.51440000534058	+	-1.53850001096726	8.17833217813386E-05	-110.570936277752	4.08733526496196	0.00481391707067593	-1.53850003083547	Q92466	DNA damage-binding protein 2	DDB2
-1.99619996547699	-1.5382000207901	-1.48300004005432	+	-1.5382000207901	0.00932566900249512	-10.2826677074192	2.03032000330368	0.0302062330926991	-1.67246667544047	E9PES6	High mobility group protein B3 (Fragment)	HMGB3
-1.56410002708435	-1.49759995937347	-1.53260004520416	+	-1.53260004520416	0.000157240761151071	-79.7381600223825	3.80343486256946	0.00610099069509251	-1.53143334388733	Q6FGE5	S100A10 protein (Fragment)	S100A10
-1.52989995479584	-1.38230001926422	-1.67750000953674	+	-1.52990001440048	0.0030882318586423	-17.9530124848291	2.51029008987364	0.0178628918564986	-1.52989999453227	K7EML3	Chromosome 19 open reading frame 66 (Fragment)	C19orf66
-1.46860003471375	-1.52909994125366	-1.53190004825592	+	-1.52909994125366	0.000186984331672641	-73.1200501267309	3.72819478358751	0.00620845772588581	-1.50986667474111	Q9UHB6-4	Isoform 4 of LIM domain and actin-binding protein 1	LIMA1
-1.71000003814697	-1.33229994773865	-1.52114999294281	+	-1.52114999294281	0.0050984433626251	-13.951328795615	2.29256240082547	0.0219472063622443	-1.52114999294281	A0A024R5J4	Slingshot homolog 3 (Drosophila), isoform CRA_f	SSH3
-1.62829995155334	-1.51914989948273	-1.4099999666214	+	-1.51914995908737	0.00171634919464282	-24.1066889150346	2.76539433809491	0.0141506431993091	-1.51914993921916	Q05DJ2	Purine nucleoside phosphorylase	MTAP
-1.52939999103546	-1.3617000579834	-1.51400005817413	+	-1.51400005817413	0.00132577834950197	-27.4367313464464	2.87752907746565	0.0128421840067785	-1.46836670239766	A0A024R611	Coronin	CORO1A
-1.08659994602203	-1.93620002269745	-1.51139998435974		-1.51139998435974	0.0253358652863459	-6.16247958383833	1.59626425882475	0.053109866666753	-1.51139998435974	B7Z629	cDNA FLJ61371, highly similar to Phosphatidylinositol 3-kinase regulatory subunit alpha	NA
-1.50709998607636	-1.46640002727509	-1.60860002040863	+	-1.50709998607636	0.000765459805293034	-36.1234621280077	3.11607760940432	0.0107059801729374	-1.52736667792002	Q14651	Plastin-1	PLS1
-1.73450005054474	-1.31550002098084	-1.50199997425079	+	-1.50199997425079	0.00631966488852795	-12.5194977270928	2.19930595038847	0.0246885847646624	-1.51733334859212	A0A024R233	Tight junction protein 2 (Zona occludens 2), isoform CRA_a	TJP2
-1.50360000133514	-1.49460005760193	-1.42879998683929	+	-1.49460005760193	0.000255171261723577	-62.5894294286001	3.59316823895431	0.00713782343586244	-1.47566668192546	Q14TF0	Glutamate-cysteine ligase	GCLC
-1.43159997463226	-1.58630001544952	-1.4860999584198	+	-1.4860999584198	0.000909296910624411	-33.139870579748	3.04129428444453	0.0112339392876697	-1.5013333161672	Q8WXH0	Nesprin-2	SYNE2
-1.47560000419617	-1.76870000362396	-1.29840004444122	+	-1.47560000419617	0.0081018480609369	-11.0422218272456	2.09141590579357	0.0280954868090867	-1.51423335075378	Q16831	Uridine phosphorylase 1	UPP1
-1.46870005130768	-1.91270005702972	-1.46940004825592	+	-1.46940004825592	0.00826127732123878	-10.9338342135367	2.08295279897357	0.0284394610590797	-1.61693338553111	P13726	Tissue factor	F3
-1.12119996547699	-1.4650000333786	-1.53460001945496	+	-1.4650000333786	0.00854426941037558	-10.748937309985	2.06832506645645	0.0289464692897588	-1.37360000610352	A0A024R6H3	Inositol 1,3,4-triphosphate 5/6 kinase, isoform CRA_a	ITPK1
-1.53729999065399	-1.4617999792099	-1.38660001754761	+	-1.4617999792099	0.000884369863775442	-33.6042979060708	3.05336606507459	0.0111788261605275	-1.46189999580383	Q9H6S3	Epidermal growth factor receptor kinase substrate 8-like protein 2	EPS8L2
-1.46080005168915	-1.32169997692108	-1.50839996337891	+	-1.46080005168915	0.0015300466237761	-25.5357638934693	2.81529533510405	0.0135039804605283	-1.43029999732971	Q9H7D0	Dedicator of cytokinesis protein 5	DOCK5
-1.30040001869202	-1.60839998722076	-1.45439994335175	+	-1.45440000295639	0.00371643091375357	-16.3577594613535	2.42987392426851	0.019129861003531	-1.45439998308818	Q8TE82	SH3 domain and tetratricopeptide repeat-containing protein 1	SH3TC1
-1.34179997444153	-1.64830005168915	-1.45290005207062	+	-1.45290005207062	0.00363922810114992	-16.5313174557692	2.43899072266368	0.0189900190107844	-1.4810000260671	A0A024QZA8	EPH receptor A2, isoform CRA_a	EPHA2
-1.45829999446869	-1.45099997520447	-1.09469997882843	+	-1.45099997520447	0.00798734641146931	-11.1220515365104	2.09759747990624	0.0279240833493201	-1.33466664950053	Q8NC95	cDNA FLJ90402 fis, clone NT2RP2006004, highly similar to Leucine-rich repeat transmembrane protein FLRT3	NA
-1.43869996070862	-1.71140003204346	-1.30239999294281	+	-1.43869996070862	0.00649919542636446	-12.343695940139	2.18714040394759	0.0249751917911326	-1.4841666618983	Q15434	RNA-binding motif, single-stranded-interacting protein 2	RBMS2
-1.43449997901917	-1.353600025177	-1.50250005722046	+	-1.43449997901917	0.000904295874641464	-33.2315058785594	3.04368945038692	0.0112339392876697	-1.43020002047221	E9PGT3	Ribosomal protein S6 kinase	RPS6KA1
-1.47210001945496	-1.43330001831055	-1.38240003585815	+	-1.43330001831055	0.000330056370160385	-55.02986070226	3.48141188085279	0.00789513345257294	-1.42926669120789	A8K1C7	cDNA FLJ75179, highly similar to Homo sapiens leucine rich repeat containing 8 family, member A, mRNA	NA
-1.18029999732971	-1.41680002212524	-1.54330003261566	+	-1.41680002212524	0.00588890377846198	-12.9735256571001	2.22996554179506	0.0237001052378751	-1.38013335069021	B3KY04	cDNA FLJ46506 fis, clone THYMU3030752, highly similar to BTB/POZ domain-containing protein KCTD12	NA
-1.40670001506805	-1.13650000095367	-1.42540001869202	+	-1.40670001506805	0.00494163815290667	-14.1726244220949	2.30612905861635	0.0217695746159834	-1.32286667823792	B7ZC39	Endophilin-B2	SH3GLB2
-1.39979994297028	-1.18789994716644	-1.47160005569458	+	-1.39979994297028	0.0039377569046198	-15.888759269213	2.40475109832157	0.0195323426302725	-1.35309998194377	Q9Y6M7-13	Isoform 13 of Sodium bicarbonate cotransporter 3	SLC4A7
-1.48199999332428	-1.39680004119873	-1.24880003929138	+	-1.39680004119873	0.0024428842010031	-20.1953658657522	2.61209711921557	0.0161353638489572	-1.37586669127146	A0A0A0MRM8	Unconventional myosin-VI	MYO6
-1.26090002059937	-1.45560002326965	-1.38870000839233	+	-1.38870000839233	0.00173751582637956	-23.9590225328175	2.76007123089462	0.0141506431993091	-1.36840001742045	Q7Z2W4	Zinc finger CCCH-type antiviral protein 1	ZC3HAV1
-1.38489997386932	-1.34839999675751	-1.41700005531311	+	-1.38489997386932	0.000205122227664886	-69.8114755149697	3.68798727561819	0.00644422048028728	-1.38343334197998	O95425-2	Isoform 2 of Supervillin	SVIL
-1.27620005607605	-1.35969996452332	-1.56130003929138	+	-1.35969996452332	0.00363845992647259	-16.5330720276393	2.4390824039843	0.0189900190107844	-1.39906668663025	Q6ZV89-2	Isoform 2 of SH2 domain-containing protein 5	SH2D5
-1.28989994525909	-1.42820000648499	-1.35905003547668	+	-1.35904997587204	0.000861848475661471	-34.0411072470993	3.06456909484829	0.0109746323832934	-1.35904999574025	Q96HP0	Dedicator of cytokinesis protein 6	DOCK6
-1.2992000579834	-1.40550005435944	-1.35235011577606	+	-1.35235005617142	0.000514483853797219	-44.0703497038968	3.28862826303408	0.00913365655438354	-1.35235007603963	Q9UGI8-2	Isoform 2 of Testin	TES
-1.35014998912811	-1.50950002670288	-1.19079995155334	+	-1.35014998912811	0.00461112679231956	-14.6754178072357	2.33619293581784	0.0210190187437287	-1.35014998912811	Q8WUP2	Filamin-binding LIM protein 1	FBLIM1
-1.3486499786377	-1.48129999637604	-1.21599996089935	+	-1.34864997863769	0.00320922616092799	-17.6097246306807	2.49359967618196	0.0181252506514798	-1.3486499786377	Q9NZQ7-3	Isoform 3 of Programmed cell death 1 ligand 1	CD274
-1.34389996528625	-1.26189994812012	-1.42910003662109	+	-1.34389996528625	0.00128553431566433	-27.8637216713872	2.89091632594086	0.0127779614793879	-1.34496665000916	B7Z6U8	cDNA FLJ53665, highly similar to Four and a half LIM domains protein 1	NA
-1.34060001373291	-1.02590000629425	-1.43420004844666	+	-1.34060001373291	0.0093682438134624	-10.2589446619112	2.02834181526084	0.030282616290453	-1.26690002282461	A0A286YF37	F-box only protein 2 (Fragment)	FBXO2
-1.32009994983673	-1.17079997062683	-1.33060002326965	+	-1.32009994983673	0.00163720737682579	-24.6839336924198	2.78589630720587	0.0139914266476914	-1.27383331457774	Q9UIW2	Plexin-A1	PLXNA1
-1.32889997959137	-1.1826000213623	-1.30099999904633	+	-1.30099999904633	0.00124295745403085	-28.3378382755273	2.90554373684188	0.0126495014059285	-1.27083333333333	A0A1W2PPH1	Malic enzyme	ME2
-1.41600000858307	-0.779900014400482	-1.29980003833771		-1.29980003833771	0.0270311099928743	-5.95829351643683	1.5681361202723	0.0556829988139189	-1.16523335377375	B2RBP7	cDNA, FLJ95623, highly similar to Homo sapiens differentially expressed in FDCP 6 homolog (mouse) (DEF6), mRNA	NA
-1.29245007038116	-1.17030000686646	-1.41460001468658	+	-1.29245001077652	0.0029641752267948	-18.3265576197293	2.52809613997278	0.0175472662760986	-1.29245003064473	Q7Z6B7	SLIT-ROBO Rho GTPase-activating protein 1	SRGAP1
-0.963699996471405	-1.29015004634857	-1.61660003662109	+	-1.29015001654625	0.0206820499228421	-6.8451684503852	1.68440642437905	0.0469902626267417	-1.29015002648036	A0A075BV59	Endoplasmic reticulum aminopeptidase 1 delta-Exon-13 isoform	ERAP1
-1.20860004425049	-1.36880004405975	-1.28869998455048	+	-1.28870004415512	0.00128529307534889	-27.8663415087458	2.89099781889388	0.0127779614793879	-1.28870002428691	A0A1B0GW37	Nuclear factor 1	NFIB
-1.25870001316071	-1.32019996643066	-1.28069996833801	+	-1.28069996833801	0.000195508303830621	-71.5078478880684	3.70883479207247	0.00633422156524779	-1.28653331597646	Q16658	Fascin	FSCN1
-2.07570004463196	-0.469500005245209	-1.27260005474091		-1.27260002493858	0.111067133487837	-2.74462438906255	0.954414442376144	0.15999097677371	-1.27260003487269	F5H2U8	High mobility group protein HMGI-C	HMGA2
-1.18529999256134	-1.35490000247955	-1.27009999752045	+	-1.27009999752045	0.00148261366163809	-25.9419528036515	2.82897200236179	0.0134711922611447	-1.27009999752045	Q6ZUT6-4	Isoform 4 of Uncharacterized protein C15orf52	C15orf52
-1.2992000579834	-1.25370001792908	-1.13870000839233	+	-1.25370001792908	0.00150290790742277	-25.7658133966099	2.82306763054001	0.0134932596330118	-1.23053336143494	O75369-8	Isoform 8 of Filamin-B	FLNB
-1.39909994602203	-1.01900005340576	-1.25150001049042	+	-1.25150001049042	0.00808151403812106	-11.0562750709936	2.092507268452	0.0280850443651633	-1.22320000330607	P23219-4	Isoform 4 of Prostaglandin G/H synthase 1	PTGS1
-1.23449993133545	-1.12139999866486	-1.34759998321533	+	-1.23449999094009	0.00278614520473847	-18.9055424605874	2.55499623940082	0.0170397583753464	-1.23449997107188	Q9Y3Z3	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	SAMHD1
-1.40199995040894	-1.22940003871918	-1.13010001182556	+	-1.22940003871918	0.00398976791084327	-15.784237234433	2.39905236696978	0.0197139207869481	-1.25383333365122	Q14126	Desmoglein-2	DSG2
-1.30690002441406	-1.22659993171692	-1.14629995822906	+	-1.22659999132156	0.0014255250709331	-26.4574424656236	2.84602512624307	0.013267751043635	-1.22659997145335	Q9UJ68-2	Isoform 2 of Mitochondrial peptide methionine sulfoxide reductase	MSRA
-0.888400018215179	-1.53180003166199	-1.21010005474091	+	-1.21010002493858	0.0227569200859581	-6.51524613499954	1.64288652246152	0.0498044771577086	-1.21010003487269	B3KMJ2	cDNA FLJ11173 fis, clone PLACE1007346, highly similar to Tripartite motif-containing protein 16	NA
-1.15110003948212	-1.26219999790192	-1.20665001869202	+	-1.20665001869202	0.000705706281284937	-37.6234009275028	3.15137601702069	0.0103887974039585	-1.20665001869202	A0A024R7G2	RAB3D, member RAS oncogene family, isoform CRA_b	RAB3D
-1.20519995689392	-1.07190001010895	-1.23090004920959	+	-1.20519995689392	0.00177125211361174	-23.7291552977609	2.75171961850657	0.0142788024717687	-1.16933333873749	A0A0B4J2A4	3-ketoacyl-CoA thiolase, mitochondrial	ACAA2
-1.18519997596741	-1.08340001106262	-1.28699994087219	+	-1.18519997596741	0.00245014800800955	-20.1652974775089	2.61080768007716	0.0161353638489572	-1.18519997596741	Q68DL0	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	DKFZp779K1237
-1.20280003547668	-1.16509997844696	-1.18394994735718	+	-1.18395000696182	8.44852706195258E-05	-108.788247405717	4.07321898589772	0.00481391707067593	-1.18394998709361	P51648	Fatty aldehyde dehydrogenase	ALDH3A2
-1.37230002880096	-1.1813999414444	-1.15520000457764	+	-1.1813999414444	0.00304873983933804	-18.0694531331623	2.51587963406942	0.0178373875534083	-1.23629999160767	Q9ULZ3-2	Isoform 2 of Apoptosis-associated speck-like protein containing a CARD	PYCARD
-1.17204999923706	-1.02380001544952	-1.3202999830246	+	-1.17204999923706	0.00529076502342449	-13.6934257652194	2.27648152620381	0.0222639578448558	-1.17204999923706	B0FLL2	6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase 2 transcript variant 3	PFKFB2
-2.12490010261536	-0.460999995470047	-1.16939997673035		-1.16939997673035	0.121808142633697	-2.5965474691945	0.914323679149352	0.172438020446368	-1.25176669160525	Q92522	Histone H1x	H1FX
-1.1690000295639	-1.22590005397797	-1.11210000514984	+	-1.16900002956391	0.000788788409105524	-35.5846498504086	3.10303947978408	0.0107340718998107	-1.1690000295639	A8K2Q6	Peptidyl-prolyl cis-trans isomerase	NA
-1.28989994525909	-0.981599986553192	-1.16250002384186	+	-1.16250002384186	0.00605047922276012	-12.7975654646239	2.21821022611869	0.0240096148361817	-1.14466665188471	B4E3A8	cDNA FLJ53963, highly similar to Leukocyte elastase inhibitor	NA
-1.64300000667572	-1.15009999275208	-1.1389000415802	+	-1.15009999275208	0.0157016115853954	-7.88617058617745	1.8040557700925	0.0400481064801277	-1.310666680336	O94929-2	Isoform 2 of Actin-binding LIM protein 3	ABLIM3
-1.00119996070862	-1.26450002193451	-1.14900004863739	+	-1.14900004863739	0.00445167670022853	-14.9377232963221	2.35147638352268	0.0206976685085407	-1.13823334376017	P52735-3	Isoform 3 of Guanine nucleotide exchange factor VAV2	VAV2
-1.1484500169754	-1.20759999752045	-1.08930003643036	+	-1.14845001697541	0.00088305591621798	-33.6293226307979	3.05401179547565	0.0111788261605275	-1.1484500169754	Q9UPY3-2	Isoform 2 of Endoribonuclease Dicer	DICER1
-1.13499999046326	-1.14699995517731	-1.15550005435944	+	-1.14699995517731	2.6931950891902E-05	-192.689176469461	4.56973218610209	0.00270322856109078	-1.14583333333333	A8K5D8	cDNA FLJ75934, highly similar to Homo sapiens vacuolar protein sorting 4B (yeast) (VPS4B), mRNA	NA
-1.14419996738434	-0.925000011920929	-1.25789999961853	+	-1.14419996738434	0.00767076511364996	-11.3519609366439	2.11516131566914	0.0274017073329453	-1.10903332630793	P26232-2	Isoform 2 of Catenin alpha-2	CTNNA2
-1.14590001106262	-0.921400010585785	-1.14269995689392	+	-1.14269995689392	0.00478794654645415	-14.3999654018558	2.31985070679921	0.0215184357949809	-1.06999999284744	Q9BQP7	Mitochondrial genome maintenance exonuclease 1	MGME1
-1.130499958992	-1.14110004901886	-1.30169999599457	+	-1.14110004901886	0.00215514144097648	-21.5059807445726	2.6665242220144	0.0155939616321226	-1.19110000133514	Q9UDY8-2	Isoform 2 of Mucosa-associated lymphoid tissue lymphoma translocation protein 1	MALT1
-0.986100018024445	-1.28999996185303	-1.13804996013641	+	-1.13804998993874	0.00588988963008562	-12.9724301972163	2.22989283584537	0.0237001052378751	-1.13804998000463	I3L3E4	Charged multivesicular body protein 6 (Fragment)	CHMP6
-1.13125002384186	-1.17690002918243	-1.08560001850128	+	-1.13125002384186	0.000542362655462364	-42.9218463993484	3.2657102215838	0.00923924456682	-1.13125002384186	A0A024R9G4	Family with sequence similarity 49, member B, isoform CRA_a	FAM49B
-1.35459995269775	-1.12409996986389	-0.893599987030029	+	-1.12409996986389	0.0137276309368489	-8.44684774659725	1.86240440521255	0.0370413298947637	-1.12409996986389	Q9P260	LisH domain and HEAT repeat-containing protein KIAA1468	KIAA1468
-1.03320002555847	-1.14189994335175	-1.11619997024536	+	-1.11619997024536	0.000892635548366283	-33.4481428541667	3.04932582178427	0.0111995131668779	-1.09709997971853	Q53GR7	Solute carrier family 25, member 13 (Citrin) variant (Fragment)	NA
-0.566699981689453	-1.69539999961853	-1.11570000648499		-1.11570000648499	0.0745214930741742	-3.45518434804307	1.12771845390467	0.116693851447911	-1.12593332926432	A0A0S2Z4Q2	Transforming growth factor beta-induced 68kDa isoform 1 (Fragment)	TGFBI
-1.15520000457764	-1.11450004577637	-1.07539999485016	+	-1.11450004577637	0.000426608138223937	-48.4001204246647	3.36997086395453	0.00846829220418768	-1.11503334840139	Q9H4L5	Oxysterol-binding protein-related protein 3	OSBPL3
0.160300001502037	-1.11370003223419	-1.31110000610352		-1.11370003223419	0.243273362052797	-1.63702249760785	0.613905444126469	0.302849303665145	-0.75483334561189	I1W660	Dickkopf-like protein 1	DKK1
-1.11280000209808	-1.1007000207901	-1.10675001144409	+	-1.10675001144409	9.96053334639148E-06	-316.851274775836	5.00171740623538	0.00196107577693097	-1.10675001144409	O43150	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2	ASAP2
-1.19700002670288	-1.01119995117188	-1.10409998893738	+	-1.10409998893738	0.00235157965002028	-20.5851076433681	2.6286403067429	0.0160717439631921	-1.10409998893738	Q8TAA9-2	Isoform 2 of Vang-like protein 1	VANGL1
-1.15559995174408	-0.995999991893768	-1.10319995880127	+	-1.10319995880127	0.00186895827435196	-23.0988720885491	2.72840039440589	0.0144957536460603	-1.08493330081304	Q6XQN6	Nicotinate phosphoribosyltransferase	NAPRT
-1.10459995269775	-0.84170001745224	-1.09899997711182	+	-1.09899997711182	0.00721853358099469	-11.7061566243379	2.14155101889953	0.0264518613162991	-1.0150999824206	A8K4A8	cDNA FLJ76156, highly similar to Homo sapiens aspartyl-tRNA synthetase 2 (DARS2), mRNA	NA
-1.25250005722046	-1.06620001792908	-1.09829998016357	+	-1.09829998016357	0.00253895904286579	-19.8081507914945	2.59534430487807	0.0163108047370631	-1.1390000184377	V9HWH9	Protein S100	HEL-S-43
-0.887399971485138	-1.30560004711151	-1.09650003910065	+	-1.09650000929832	0.0119058227061716	-9.0827038888497	1.9242405966986	0.0342036172146395	-1.09650001923243	P08195-3	Isoform 3 of 4F2 cell-surface antigen heavy chain	SLC3A2
-1.03279995918274	-1.15980005264282	-1.09630000591278	+	-1.09630000591278	0.00111645243286532	-29.9030852473484	2.95215977557887	0.0119065000079937	-1.09630000591278	P07948-2	Isoform 2 of Tyrosine-protein kinase Lyn	LYN
-1.08529996871948	-1.04299998283386	-1.19710004329681	+	-1.08529996871948	0.00171534446953775	-24.1137660688197	2.76564865334903	0.0141506431993091	-1.10846666495005	O75843	AP-1 complex subunit gamma-like 2	AP1G2
-1.18610000610352	-1.08204996585846	-0.977999985218048	+	-1.08204999566078	0.00306807582603392	-18.0121612755206	2.51313390327373	0.0178471368641269	-1.08204998572667	Q9HB58-2	Isoform 2 of Sp110 nuclear body protein	SP110
